shiftSinceLineset,motionSinceLineset,snap_motion_gap,init_rel_y_dis,end_rel_y_dis,overall_y_change,init_rel_x_dis,end_rel_x_dis,overall_x_change,motion_s_avg,frames_in_motion,swapped_side,y_dis_travel_pos,y_dis_travel_neg,swapped_y_dir,x_dis_travel_pos,x_dis_travel_neg,inMotionAtBallSnap,init_tackle_dis,end_tackle_dis
0,1,15,1154,-1070,2224,-296,-82,-214,366.08196721311475,61,1,2,2219,0,141,43,0,821,-1393
0,1,0,135,2175,-2040,-516,-64,-452,337.9193548387097,62,0,2013,2,0,330,10,0,-489,-2499
0,1,0,1016,-1147,2163,-198,-97,-101,400.8703703703704,54,1,5,2180,0,124,57,0,-1343,834
0,1,0,864,417,447,-220,-321,101,283.4117647058824,17,0,9,468,0,4,109,1,511,57
0,1,0,2176,1971,205,-239,-183,-56,229.88888888888889,9,0,7,200,0,8,6,1,1872,1668
0,1,0,1098,-357,1455,-266,-215,-51,558.7307692307693,26,1,4,1448,0,4,54,1,736,56
0,1,18,989,-871,1860,-220,-189,-31,323.1186440677966,59,1,11,1871,0,221,186,0,643,558
1,1,0,470,506,-36,-171,-187,16,55.35,20,0,57,21,1,35,110,1,130,165
0,1,27,673,-1150,1823,-204,-121,-83,344.0769230769231,52,1,10,1802,0,138,59,0,-971,828
0,1,12,1405,646,759,-218,-156,-62,240.52941176470588,34,0,2,799,0,66,43,0,1086,293
0,1,0,2,-1,3,-711,-566,-145,86.75,4,0,3,27,0,22,1,1,-268,-297
1,1,11,280,683,-403,-509,-187,-322,142.6216216216216,37,0,395,0,0,321,3,0,-6,400
0,1,0,2079,1392,687,-203,-171,-32,193.05714285714285,35,0,3,680,0,38,19,1,1764,1081
0,1,0,1249,488,761,-201,-148,-53,214.72222222222223,36,0,28,782,0,50,12,0,918,160
0,1,0,255,161,94,-494,-304,-190,97.0,27,0,36,166,1,192,6,1,-69,-196
0,1,19,278,250,28,-512,-491,-21,107.375,32,0,154,206,1,49,32,0,-30,-68
1,1,20,582,633,-51,-271,-196,-75,83.77777777777777,9,0,47,1,0,65,0,0,279,332
0,1,132,1422,1602,-180,-249,-51,-198,83.86206896551724,29,0,189,3,0,198,14,0,1123,1296
0,1,31,226,-213,439,-467,-466,-1,127.60606060606061,33,1,8,445,0,9,29,0,-84,-63
1,1,42,45,-482,527,-397,-181,-216,270.90909090909093,22,1,11,532,0,215,5,0,-258,182
0,1,0,403,-164,567,-424,-317,-107,333.6857142857143,35,1,242,809,1,214,110,1,100,-142
0,1,56,1358,590,768,-171,-149,-22,242.65625,32,0,8,772,0,16,35,0,1076,314
0,1,36,1223,226,997,-274,-409,135,181.421875,64,0,44,1050,0,65,224,0,945,-48
0,1,0,956,-320,1276,-356,-342,-14,478.22222222222223,27,1,2,1291,0,55,38,1,623,-14
1,1,10,994,-1059,2053,-213,-117,-96,207.23,100,1,4,2058,0,181,99,0,715,766
0,1,25,462,484,-22,-144,-135,-9,96.25,40,0,222,185,1,83,81,0,172,191
0,1,0,441,431,10,-175,-187,12,94.33333333333333,51,0,219,241,1,81,102,0,162,155
0,1,31,885,956,-71,-62,-89,27,105.71794871794872,39,0,235,175,1,73,113,0,606,680
0,1,11,2,-9,11,-721,-713,-8,127.984375,64,0,62,89,1,400,408,0,-277,-284
0,1,28,1238,1699,-461,-228,-166,-62,224.76190476190476,21,0,455,3,0,67,8,0,910,1369
0,1,0,1329,974,355,-141,-126,-15,356.8918918918919,37,0,479,834,1,12,132,1,943,589
0,1,0,954,-1311,2265,-219,-181,-38,418.18518518518516,54,1,2,2248,0,120,93,0,-1272,982
0,1,0,608,-526,1134,-177,-265,88,483.5833333333333,24,1,4,1137,0,4,115,1,338,192
0,1,0,1283,478,805,-178,-13,-165,178.4,45,0,9,826,0,103,70,0,-1645,-820
0,1,0,986,-71,1057,-179,-294,115,475.2608695652174,23,1,18,1061,0,4,220,1,-1300,-253
0,1,0,739,37,702,-220,-228,8,458.11764705882354,17,0,13,756,0,4,98,1,440,-263
0,1,30,253,165,88,-521,-559,38,223.53846153846155,65,0,585,663,1,324,352,0,-11,-95
0,1,0,450,-438,888,-111,-126,15,204.08333333333334,48,1,32,920,0,12,114,0,-820,73
0,1,0,1056,-553,1609,-168,-228,60,539.1333333333333,30,1,3,1588,0,3,198,1,748,212
0,1,0,1623,1047,576,-153,-187,34,192.96666666666667,30,0,4,570,0,24,59,1,1354,782
0,1,0,320,-142,462,-576,-569,-7,157.91176470588235,34,1,31,524,0,82,61,0,-62,-65
0,1,0,1477,602,875,-168,-59,-109,171.59016393442624,61,0,85,954,0,125,95,1,1136,270
0,1,0,799,-924,1723,-288,-62,-226,457.3157894736842,38,1,11,1733,0,157,38,1,456,-1263
0,1,45,1132,-225,1357,-245,-648,403,283.921568627451,51,1,28,1354,0,49,467,0,798,-98
0,1,0,652,-225,877,-278,-118,-160,574.125,16,1,0,877,0,2,8,1,334,-77
0,1,0,485,660,-175,-182,115,-297,108.9,20,0,205,11,0,127,7,0,185,376
0,1,0,645,-402,1047,-306,-147,-159,501.04761904761904,21,1,19,1049,0,2,12,1,345,66
0,1,0,872,-1165,2037,-208,-162,-46,311.5151515151515,66,1,0,2033,0,157,112,0,557,836
0,1,0,1111,1988,-877,-192,-141,-51,182.72916666666666,48,0,883,1,0,59,10,1,775,1661
0,1,0,869,619,250,-146,-230,84,229.0,12,0,16,273,0,2,89,1,519,268
0,1,0,381,418,-37,-190,-48,-142,78.91666666666667,12,0,69,43,1,25,27,1,-697,-723
0,1,0,1075,138,937,-223,-336,113,508.10526315789474,19,0,4,951,0,9,130,1,798,-143
0,1,0,195,-1994,2189,-527,-51,-476,319.77142857142854,70,1,6,2218,0,395,2,0,-145,-2343
0,1,29,1083,398,685,-203,-224,21,183.91666666666666,36,0,16,687,0,25,58,0,-1390,-709
0,1,0,1114,726,388,-180,-160,-20,168.30434782608697,23,0,2,398,0,20,12,1,807,415
0,1,0,1026,-216,1242,-164,-343,179,497.34615384615387,26,1,2,1254,0,9,186,1,711,-67
0,1,28,516,-759,1275,-263,-204,-59,351.05555555555554,36,1,4,1219,0,126,39,0,204,386
0,1,0,897,-636,1533,-170,-296,126,391.525,40,1,9,1542,0,2,137,1,630,295
0,1,5,1506,995,511,-179,-167,-12,142.05882352941177,34,0,0,506,0,30,23,0,1206,696
0,1,0,1509,1463,46,-105,17,-122,33.625,8,0,28,41,1,37,28,1,1175,1172
0,1,0,591,-763,1354,-239,-97,-142,270.54,50,1,4,1317,0,71,42,1,257,429
0,1,0,595,575,20,-164,83,-247,42.75,8,0,33,38,1,34,4,1,296,295
0,1,0,1931,1520,411,-207,-9,-198,198.0,22,0,18,434,0,16,9,1,1646,1224
1,1,40,1955,1351,604,-148,15,-163,176.0,37,0,25,631,0,93,99,0,1604,1008
1,1,0,673,494,179,-129,-33,-96,109.1304347826087,23,0,43,229,1,18,88,0,322,151
1,1,16,1330,2059,-729,-189,94,-283,175.33333333333334,45,0,774,44,0,136,20,0,979,1716
1,1,45,781,1415,-634,-96,64,-160,204.51612903225808,31,0,641,7,0,38,46,0,520,1146
1,1,0,1369,-6,1375,-232,-662,430,300.6,50,1,22,1400,0,14,603,0,1108,-275
0,1,1,1322,832,490,-174,-76,-98,217.0,24,0,32,518,0,12,57,0,1028,546
1,1,85,1208,403,805,-146,-141,-5,168.67441860465115,43,0,20,767,0,34,116,0,869,95
1,1,0,844,1471,-627,-104,61,-165,196.1,30,0,611,34,0,96,34,0,586,1182
0,1,0,619,-47,666,-79,-374,295,166.710843373494,83,1,287,907,1,132,523,0,280,-242
1,1,0,1887,616,1271,-135,44,-179,245.94230769230768,52,0,32,1254,0,154,72,0,1548,308
1,1,0,1364,24,1340,-214,-668,454,301.6530612244898,49,0,12,1404,0,23,571,0,1106,-265
0,1,0,730,-867,1597,-212,-111,-101,313.5098039215686,51,1,17,1610,0,106,35,0,415,588
0,1,0,443,463,-20,-98,-66,-32,73.0,3,0,23,6,1,8,2,1,164,184
0,1,11,1226,220,1006,-290,-438,148,180.40298507462686,67,0,114,1118,0,61,238,0,962,-47
0,1,0,881,-841,1722,-191,-280,89,427.2926829268293,41,1,37,1756,0,25,129,1,617,548
0,1,0,217,265,-48,-485,-377,-108,56.22222222222222,18,0,71,43,1,14,6,1,-66,-39
0,1,0,276,1364,-1088,-539,-284,-255,286.2682926829268,41,0,1103,14,0,281,24,1,-53,1036
0,1,0,70,748,-678,-305,-209,-96,238.03225806451613,31,0,699,22,0,112,24,1,-231,448
1,1,0,459,446,13,-111,-98,-13,77.87096774193549,31,0,115,132,1,27,27,0,158,146
0,1,0,260,286,-26,-568,-494,-74,69.42857142857143,7,0,30,0,0,32,0,1,-38,-7
1,1,5,1414,-10,1424,-108,-716,608,228.0142857142857,70,1,65,1487,0,14,644,0,1092,-288
1,1,43,29,1473,-1444,-758,-186,-572,316.2916666666667,48,0,1450,12,0,525,10,0,-290,1161
0,1,15,621,-1081,1702,-209,-117,-92,339.6862745098039,51,1,2,1710,0,134,115,0,311,793
0,1,0,705,566,139,-217,-231,14,159.77272727272728,22,0,108,246,1,14,29,1,392,254
0,1,0,588,655,-67,-150,-117,-33,60.65,20,0,105,38,1,56,23,1,280,346
0,1,12,1358,465,893,-206,-211,5,224.0731707317073,41,0,37,936,0,25,43,0,1039,147
0,1,0,1080,1114,-34,-125,-120,-5,38.785714285714285,14,0,70,57,1,10,13,1,774,803
0,1,0,876,59,817,-178,-583,405,399.0,23,0,4,819,0,4,415,1,558,-255
0,1,0,386,385,1,-96,-87,-9,71.625,24,0,101,94,1,68,54,1,117,118
0,1,16,1475,1180,295,-257,-265,8,83.6923076923077,39,0,48,336,0,44,63,0,1213,913
0,1,4,766,-1405,2171,-281,-159,-122,322.95588235294116,68,1,8,2174,0,179,66,0,492,1089
1,1,0,554,-415,969,-200,-175,-25,220.95744680851064,47,1,21,990,0,74,65,1,159,156
0,1,0,380,441,-61,-144,-39,-105,88.2,55,0,264,203,1,180,85,1,122,182
0,1,0,285,276,9,-423,-362,-61,72.6,40,0,183,190,1,42,5,1,27,17
0,1,0,1526,496,1030,-154,-110,-44,260.780487804878,41,0,40,1073,0,96,75,0,1215,187
0,1,7,752,-377,1129,-174,-78,-96,273.77777777777777,45,1,35,1195,0,94,77,0,435,110
0,1,18,12,-22,34,-768,-746,-22,85.0,53,0,56,35,1,255,246,0,-253,-282
0,1,0,796,-550,1346,-250,-272,22,369.6111111111111,36,1,7,1341,0,31,59,1,494,266
0,1,9,912,-474,1386,-259,-193,-66,308.5,46,1,16,1387,0,176,136,0,586,194
0,1,0,1478,-2,1480,-183,-624,441,546.3571428571429,28,1,1,1453,0,4,461,1,1144,-269
0,1,0,503,-416,919,-300,-190,-110,354.07142857142856,28,1,21,947,0,103,17,0,233,115
0,1,32,1594,-1020,2614,-310,-227,-83,444.03389830508473,59,1,12,2628,0,193,118,0,1311,723
0,1,13,1053,427,626,-228,-258,30,193.71875,32,0,14,627,0,43,76,0,784,160
0,1,7,470,-336,806,-213,-389,176,272.46666666666664,30,1,4,815,0,20,201,0,130,37
0,1,53,132,-19,151,-542,-749,207,107.73913043478261,23,1,19,158,0,2,212,0,-168,-318
1,1,0,463,673,-210,-115,-38,-77,65.85714285714286,28,0,226,2,0,57,36,0,162,376
1,1,27,20,856,-836,-533,-108,-425,220.7906976744186,43,0,853,2,0,380,12,0,-281,559
1,1,7,622,1735,-1113,-185,-125,-60,253.51111111111112,45,0,1146,21,0,115,112,0,321,1438
0,1,26,1420,942,478,-196,-187,-9,172.26923076923077,26,0,2,491,0,6,66,0,1118,634
0,1,23,453,-272,725,-284,-286,2,277.2307692307692,26,1,21,732,0,4,72,0,118,-46
0,1,10,577,-515,1092,-203,-132,-71,296.35135135135135,37,1,13,1101,0,102,54,0,302,213
0,1,23,1170,269,901,-170,-489,319,253.42105263157896,38,0,17,921,0,13,348,0,860,-41
0,1,9,642,-802,1444,-209,-228,19,308.7608695652174,46,1,13,1447,0,15,41,0,358,495
0,1,18,460,-253,713,-187,-303,116,287.5769230769231,26,1,20,749,0,2,155,0,174,-76
0,1,10,607,-540,1147,-69,-137,68,280.57142857142856,42,1,23,1159,0,91,78,0,309,218
0,1,30,1864,1025,839,-177,-135,-42,267.0967741935484,31,0,12,840,0,78,99,0,1561,725
0,1,0,1149,62,1087,-236,-398,162,482.95652173913044,23,0,6,1092,0,6,172,1,843,-242
0,1,16,297,1295,-998,-415,-114,-301,263.275,40,0,1015,2,0,243,21,0,15,1020
0,1,19,252,1241,-989,-480,-68,-412,291.9189189189189,37,0,990,2,0,372,11,0,-31,950
0,1,7,773,-944,1717,-208,-90,-118,316.0566037735849,53,1,2,1710,0,85,73,0,456,641
0,1,0,704,-732,1436,-174,-251,77,357.85,40,1,6,1445,0,35,116,1,372,458
0,1,0,1011,-914,1925,-263,-171,-92,493.175,40,1,0,1942,0,110,68,1,713,586
0,1,2,13,22,-9,-750,-806,56,54.3,10,0,18,2,0,4,72,0,-303,-306
0,1,45,446,434,12,-89,-157,68,202.11904761904762,42,0,441,426,1,87,48,0,133,137
0,1,2,300,-246,546,-503,-502,-1,144.53846153846155,39,1,15,559,0,62,91,0,-81,-66
0,1,0,245,-294,539,-575,-545,-30,142.70454545454547,44,1,38,594,0,76,82,0,-55,-74
0,1,2,440,740,-300,-321,-243,-78,165.05,20,0,312,8,0,76,17,0,58,357
0,1,0,456,-635,1091,-166,-171,5,246.61363636363637,44,1,8,1078,0,68,95,0,172,304
0,1,8,204,-273,477,-637,-574,-63,210.08,25,1,12,495,0,98,45,0,-173,-45
0,1,0,913,-299,1212,-202,-260,58,430.3333333333333,30,1,2,1295,0,30,45,1,581,97
0,1,0,1465,1130,335,-147,-160,13,183.94444444444446,18,0,8,341,0,4,11,1,1160,833
1,1,0,439,684,-245,-355,-241,-114,116.36111111111111,36,0,301,56,1,143,39,0,126,374
0,1,0,590,468,122,-124,-232,108,132.36111111111111,36,0,25,147,0,185,297,1,243,118
0,1,0,1487,1263,224,-131,-113,-18,106.52380952380952,21,0,26,236,0,35,31,0,1090,865
0,1,0,1049,-115,1164,-278,-496,218,272.77272727272725,44,1,6,1171,0,24,250,1,758,-164
1,1,0,108,456,-348,-267,-175,-92,161.66666666666666,30,0,409,66,0,93,17,0,-183,168
0,1,3,428,1323,-895,-276,-129,-147,320.48275862068965,29,0,894,0,0,141,0,0,93,991
0,1,2,471,-420,891,-239,-151,-88,241.87179487179486,39,1,28,917,0,124,40,0,184,137
0,1,0,313,-385,698,-237,-193,-44,243.0,35,1,71,774,0,56,29,1,30,65
0,1,35,1200,-713,1913,-219,-125,-94,389.7450980392157,51,1,18,1931,0,151,67,0,941,390
0,1,39,1406,581,825,-226,-212,-14,258.0625,32,0,2,836,0,63,76,0,1048,222
0,1,0,1187,893,294,-300,-175,-125,131.4516129032258,31,0,26,430,0,62,52,1,917,517
0,1,12,301,186,115,-542,-437,-105,86.55263157894737,38,0,171,179,1,55,32,0,-48,-77
0,1,24,481,184,297,-289,-570,281,133.72222222222223,36,0,41,342,0,5,303,0,193,-103
0,1,0,889,-354,1243,-200,-592,392,315.4761904761905,42,1,6,1246,0,2,401,1,542,23
0,1,79,1457,979,478,-217,-189,-28,163.85714285714286,28,0,29,470,0,22,21,0,1195,742
0,1,4,714,-381,1095,-219,-331,112,289.3243243243243,37,1,5,1088,0,44,161,0,378,101
0,1,0,847,-1114,1961,-181,-274,93,569.4,35,1,0,1960,0,13,106,1,541,792
0,1,0,204,-267,471,-453,-450,-3,149.79545454545453,44,1,61,516,0,135,148,0,-129,-29
0,1,95,223,235,-12,-549,-579,30,85.53846153846153,65,0,198,171,1,200,248,0,-80,-71
0,1,5,17,185,-168,-701,-531,-170,123.0,23,0,198,22,0,187,25,0,-289,-126
0,1,22,172,-212,384,-523,-567,44,96.54166666666667,72,1,27,418,0,195,262,0,-119,-107
1,1,29,1145,1144,1,-103,-125,22,70.0,51,0,132,130,1,136,154,0,847,834
0,1,47,395,368,27,-468,-569,101,118.09803921568627,51,0,114,185,1,213,325,0,-26,-116
0,1,0,1896,1318,578,-236,-228,-8,253.1304347826087,23,0,0,576,0,30,23,1,1552,975
0,1,18,168,-1885,2053,-473,-362,-111,377.76363636363635,55,1,8,2063,0,131,29,0,-145,1570
0,1,63,1187,213,974,-254,-549,295,233.53703703703704,54,0,110,1094,0,50,366,0,913,-58
0,1,57,295,176,119,-457,-498,41,103.8,15,0,23,118,1,4,86,0,5,-106
0,1,0,291,355,-64,-515,-443,-72,186.88524590163934,61,0,581,524,1,176,156,1,-11,54
0,1,0,457,-739,1196,-207,-215,8,357.93939393939394,33,1,2,1191,0,22,92,1,148,465
1,1,48,17,-192,209,-733,-421,-312,161.05555555555554,18,1,12,238,0,195,10,0,-293,-101
1,1,48,52,843,-791,-318,-118,-200,162.46153846153845,52,0,831,26,0,94,30,0,-238,550
0,1,0,432,-348,780,-214,-176,-38,304.15384615384613,26,1,3,789,0,24,66,1,132,74
1,1,70,236,2026,-1790,-629,-112,-517,388.52,50,0,1840,13,0,515,22,0,23,1862
1,1,107,473,507,-34,-84,-26,-58,90.0,13,0,88,19,1,43,16,0,260,343
1,1,94,690,1182,-492,-191,-83,-108,216.15384615384616,26,0,542,13,0,103,17,0,477,1018
0,1,0,65,615,-550,-101,-148,47,276.89130434782606,46,0,903,333,1,68,108,1,-233,337
0,1,16,626,-1188,1814,-189,-204,15,344.66037735849056,53,1,8,1833,0,84,108,0,325,930
0,1,0,1515,1012,503,-164,-247,83,153.02857142857144,35,0,25,518,0,24,115,1,1220,720
0,1,0,430,-593,1023,-236,-177,-59,332.3666666666667,30,1,2,1013,0,4,27,1,127,304
0,1,9,659,-1100,1759,-254,-215,-39,355.02,50,1,7,1763,0,87,84,0,358,827
0,1,12,1,43,-42,-575,-662,87,122.43478260869566,46,0,50,21,1,201,377,0,-274,-297
0,1,0,395,-606,1001,-237,-303,66,307.53125,32,1,9,992,0,6,80,1,89,329
0,1,0,504,-563,1067,-196,-233,37,331.6363636363636,33,1,9,1084,0,46,91,1,235,267
0,1,110,708,856,-148,-278,-205,-73,122.125,16,0,156,11,0,122,23,0,391,549
0,1,12,1,-8,9,-739,-748,9,160.26829268292684,41,0,64,84,1,324,352,0,-290,-283
0,1,26,5,-6,11,-793,-739,-54,189.98076923076923,52,0,35,12,1,533,490,0,-297,-288
0,1,0,1128,212,916,-205,-324,119,477.2,20,0,18,924,0,7,135,1,817,-97
0,1,55,681,-1555,2236,-157,-142,-15,301.5769230769231,78,1,38,2268,0,151,146,0,393,1242
0,1,21,0,-166,166,-752,-691,-61,106.30357142857143,56,0,35,87,1,339,305,0,-309,-274
0,1,31,1149,237,912,-253,-338,85,305.125,32,0,32,934,0,6,96,0,808,-92
0,1,21,1478,886,592,-164,-192,28,184.38709677419354,31,0,8,593,0,24,52,0,1155,564
0,1,46,1122,-893,2015,-252,-201,-51,354.8070175438597,57,1,8,2011,0,138,96,0,792,608
0,1,0,598,-230,828,-168,-336,168,390.8181818181818,22,1,8,845,0,15,184,1,275,-57
0,1,11,157,-601,758,-426,-162,-264,225.83333333333334,36,1,1,753,0,263,0,0,-123,282
0,1,0,184,-384,568,-463,-250,-213,264.96153846153845,26,1,21,609,0,244,3,1,-116,114
0,1,15,1215,-295,1510,-101,-494,393,354.54545454545456,44,1,21,1522,0,4,402,0,885,-27
0,1,0,567,368,199,-195,-261,66,181.0,14,0,21,211,0,26,98,1,-299,-101
0,1,0,942,-398,1340,-238,-317,79,538.68,25,1,6,1360,0,4,103,1,614,121
0,1,0,956,-575,1531,-245,-275,30,372.2295081967213,61,1,359,1892,1,99,178,1,615,295
0,1,6,418,-516,934,-213,-187,-26,233.325,40,1,17,952,0,47,90,0,154,180
1,1,42,1206,1459,-253,-302,-128,-174,145.91304347826087,23,0,258,10,0,169,4,0,913,1166
1,1,43,1504,1125,379,-124,-64,-60,178.0,21,0,2,388,0,75,24,0,1211,832
0,1,0,1732,1029,703,-210,-74,-136,215.45454545454547,33,0,8,697,0,17,19,1,-1454,-764
0,1,33,195,-248,443,-594,-565,-29,213.38095238095238,21,1,19,484,0,52,32,0,472,17
0,1,6,259,-229,488,-523,-525,2,144.5142857142857,35,1,19,512,0,39,39,0,-55,-82
0,1,30,290,291,-1,-498,-486,-12,43.0,1,0,7,12,1,14,6,0,-44,-42
0,1,24,1154,265,889,-405,-466,61,308.06666666666666,30,0,2,902,0,25,150,0,821,-73
0,1,0,666,495,171,-219,-137,-82,171.60526315789474,38,0,255,409,1,39,34,1,358,195
0,1,0,884,-852,1736,-246,-206,-40,381.6,45,1,3,1739,0,73,42,1,553,526
0,1,24,944,706,238,-174,-156,-18,110.05555555555556,18,0,18,229,0,13,15,0,628,392
0,1,45,1368,-5,1373,-300,-677,377,307.9791666666667,48,1,4,1389,0,79,468,0,1058,-309
0,1,0,661,-769,1430,-211,-71,-140,318.2888888888889,45,1,9,1424,0,63,29,1,365,404
0,1,38,569,208,361,-240,-454,214,152.0,28,0,23,369,0,7,234,0,110,-251
0,1,0,713,-680,1393,-203,-261,58,374.6216216216216,37,1,1,1389,0,24,86,1,398,354
0,1,32,385,250,135,-482,-446,-36,95.5111111111111,45,0,97,233,1,101,105,0,28,-102
0,1,0,336,-309,645,-492,-375,-117,281.28,25,1,2,671,0,70,54,0,0,15
0,1,0,790,-597,1387,-166,-224,58,301.8636363636364,66,1,300,1671,1,93,196,1,494,245
0,1,35,248,265,-17,-488,-445,-43,82.625,64,0,172,159,1,254,214,0,-102,-77
0,1,0,1477,1431,46,-196,-211,15,93.72727272727273,11,0,46,94,1,10,26,1,1180,1126
0,1,17,1273,597,676,-119,20,-139,274.72,25,0,22,691,0,48,36,0,966,286
0,1,74,265,304,-39,-450,-484,34,68.40186915887851,107,0,310,213,1,283,313,0,-69,-26
0,1,0,504,-1117,1621,-228,-179,-49,299.85185185185185,54,1,0,1620,0,92,57,1,199,738
1,1,40,911,697,214,-96,-28,-68,105.85,20,0,13,224,0,16,8,0,603,387
1,1,6,810,785,25,-188,-108,-80,295.4259259259259,54,0,778,802,1,125,99,0,480,457
0,1,0,587,-637,1224,-305,-162,-143,270.5111111111111,45,1,0,1217,0,69,33,1,289,272
0,1,0,575,-583,1158,-234,-166,-68,226.9,50,1,9,1161,0,56,63,1,246,226
0,1,33,748,1118,-370,-140,11,-151,208.47368421052633,19,0,381,20,0,95,20,0,394,761
0,1,0,1243,1045,198,-99,-196,97,330.8269230769231,52,0,757,950,1,91,191,1,922,724
0,1,0,651,-942,1593,-206,-158,-48,348.73333333333335,45,1,4,1576,0,12,61,1,343,577
0,1,0,1898,1288,610,-237,-217,-20,170.4857142857143,35,0,9,613,0,23,14,0,1573,962
0,1,0,2106,1416,690,-321,-327,6,396.0,18,0,2,681,0,8,74,1,1781,1099
0,1,45,247,305,-58,-442,-458,16,141.7941176470588,34,0,192,124,1,181,201,0,-87,-29
0,1,0,749,-581,1330,-174,-233,59,358.02702702702703,37,1,7,1329,0,23,89,1,415,259
0,1,0,550,-478,1028,-233,-315,82,371.67857142857144,28,1,2,1042,0,15,105,1,154,202
0,1,31,299,244,55,-473,-431,-42,112.73913043478261,23,0,74,137,1,128,110,0,-30,-78
0,1,71,849,-980,1829,-172,-173,1,320.32758620689657,58,1,27,1854,0,116,131,0,520,679
0,1,0,746,-847,1593,-171,-191,20,372.04651162790697,43,1,4,1609,0,45,60,1,423,527
0,1,54,40,176,-136,-598,-440,-158,103.66666666666667,21,0,152,4,0,159,1,0,-284,-144
0,1,0,242,-120,362,-490,-556,66,347.27272727272725,11,1,2,368,0,4,78,1,-69,-184
0,1,11,319,-489,808,-270,-205,-65,276.56666666666666,30,1,2,812,0,65,7,0,19,201
0,1,37,399,-553,952,-260,-174,-86,296.2830188679245,53,1,314,1257,1,129,69,0,108,237
0,1,0,859,-584,1443,-194,-175,-19,286.58,50,1,2,1441,0,74,72,0,562,285
0,1,0,1148,374,774,-219,-358,139,445.5,18,0,2,774,0,3,144,1,872,98
0,1,3,834,-418,1252,-218,-231,13,279.22222222222223,45,1,0,1259,0,78,77,0,540,105
0,1,0,961,405,556,-178,-230,52,208.6734693877551,49,0,235,791,1,6,69,1,683,120
0,1,39,246,991,-745,-417,-133,-284,237.57575757575756,33,0,719,2,0,281,5,0,30,739
0,1,0,522,-1021,1543,-268,-156,-112,321.4375,48,1,0,1543,0,104,6,1,281,708
0,1,55,454,-749,1203,-265,-218,-47,299.0731707317073,41,1,17,1215,0,72,48,0,174,428
0,1,0,229,18,211,-484,-550,66,234.5,10,0,3,209,0,2,79,1,-47,-259
0,1,0,421,-260,681,-282,-281,-1,310.1363636363636,22,1,2,679,0,9,32,1,133,-34
0,1,0,1488,1070,418,-173,-180,7,156.53846153846155,26,0,0,412,0,6,19,1,1192,779
0,1,11,313,-763,1076,-378,-198,-180,189.9516129032258,62,1,37,1118,0,249,83,0,54,468
0,1,3,564,-532,1096,-224,-264,40,292.0810810810811,37,1,3,1099,0,21,58,0,302,208
0,1,0,728,480,248,-250,-308,58,231.45454545454547,11,0,7,252,0,4,66,1,467,213
0,1,16,464,-576,1040,-233,-175,-58,268.825,40,1,25,1074,0,36,34,0,179,264
1,1,63,882,892,-10,-117,-105,-12,39.0,2,0,22,9,1,4,22,0,580,587
1,1,15,510,-489,999,-249,-212,-37,276.55555555555554,36,1,11,1007,0,75,56,0,208,196
0,1,20,738,1781,-1043,-190,-120,-70,236.33333333333334,45,0,1053,9,0,84,45,0,442,1488
0,1,0,838,-628,1466,-218,-237,19,512.3103448275862,29,1,19,1466,0,5,105,1,545,317
0,1,19,757,223,534,-147,-444,297,259.35555555555555,45,0,300,846,1,10,292,0,453,-80
0,1,20,32,410,-378,-364,-142,-222,317.0,51,0,1008,600,1,168,0,0,-234,171
0,1,0,882,-396,1278,-133,-243,110,466.0357142857143,28,1,13,1284,0,2,111,1,566,109
0,1,0,294,1058,-764,-503,-10,-493,236.21621621621622,37,0,766,7,0,358,2,0,-8,754
0,1,2,112,-786,898,-280,-265,-15,252.07894736842104,38,1,10,917,0,18,59,0,-178,492
0,1,0,181,835,-654,-284,-62,-222,303.5217391304348,23,0,655,4,0,120,2,0,-156,499
1,1,39,888,-921,1809,-131,-21,-110,255.72602739726028,73,1,6,1820,0,273,198,0,590,628
1,1,29,821,1145,-324,-75,-160,85,89.28571428571429,49,0,401,62,0,23,143,0,538,852
0,1,9,444,651,-207,-214,-142,-72,94.18181818181819,22,0,216,4,0,45,17,0,161,358
0,1,35,928,-223,1151,-249,-482,233,205.93203883495147,103,1,431,1567,1,282,547,0,645,-65
1,1,46,784,1377,-593,-73,-75,2,208.15254237288136,59,0,891,310,1,166,205,0,486,1089
1,1,37,276,-287,563,-485,-453,-32,142.0,41,1,13,593,0,54,44,0,14,-21
1,1,0,475,-502,977,-181,-170,-11,238.5121951219512,41,1,11,1002,0,74,77,0,213,194
0,1,17,816,-1172,1988,-143,-130,-13,368.5740740740741,54,1,17,1985,0,129,140,0,522,861
0,1,74,12,-671,683,-216,-105,-111,262.0740740740741,27,1,8,667,0,107,24,0,-282,360
0,1,58,449,-441,890,-128,-157,29,213.40425531914894,47,1,20,938,0,84,129,0,146,150
0,1,125,51,203,-152,-627,-533,-94,109.0,16,0,156,23,0,86,5,0,-252,-105
0,1,0,936,-267,1203,-163,-274,111,505.0416666666667,24,1,7,1201,0,2,113,1,656,-47
0,1,24,465,-493,958,-178,-164,-14,280.62857142857143,35,1,15,981,0,103,64,0,164,201
0,1,15,573,7,566,-174,-488,314,205.3095238095238,42,0,87,652,0,25,351,0,291,-278
0,1,35,472,-240,712,-190,-410,220,245.28125,32,1,2,713,0,4,263,0,164,-71
0,1,0,688,-322,1010,-164,-208,44,466.04545454545456,22,1,16,998,0,2,81,1,-989,1
