,Unnamed: 0,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,batter_line_drive,pitcher_line_drive,batter_fly_ball,pitcher_fly_ball,batter_ground_ball,pitcher_ground_ball,batter_popup,pitcher_popup,hits,elig_pa,avg,tb,slg,obp,ops,woba,babip,k_rate,bb_rate,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,pitcher_hits_allowed,era_proxy,whip_proxy,baa,gb_rate,fb_rate,k_bb_ratio,avg_bf_per_outing,total_runs,fielding_att,mean_ba_on_field_att,errors,mean_ba_on_errors,field_pct,earned_runs,outs_recorded,inherited_runners,innings_pitched,ERA,primary_position
4524,4524,e3302a158690e9b7d3b03a4323144ecc33d34620,cf7340dced925dd28fe7d2d58e61cc284685a53b,1991,8,11,Venezuela,180,67,R,R,9/22/2013,8/11/1991,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4525,4525,515639d7ba31ed18d33a6084028071d3ad0a0ed6,73afcde4761b8b4840bdc26ed11e104b2f430131,1993,9,5,USA,180,69,R,R,9/3/2018,9/5/1993,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4526,4526,8a9d3a81efbfa92d784cbbed0fa0da7160945dbc,7d679024d9101b70209314e73dcbb5dbddc2b991,1997,9,13,USA,220,74,L,L,4/1/2021,9/13/1997,2022,1,118,0,0,0,0,0,0,0,0,90,136,904,33,0,0,0,47,0,13,0,0,0,1,0,7,0,0,0,9,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,24,0,28,0,7,0,20,103,0.1941747572815534,41,0.3980582524271844,0.2796610169491525,0.677719269376337,0.296864406779661,0.1553398058252427,,,,0.203883495145631,13,13.135922330097088,3.121212121212121,7.923076923076923,3,0,,,,,,,,10.0,132.0,0.379030303030303,,,,0.0,,0.0,0.0,0.0,rf
4527,4527,dbf8092f599dc814e5d0059e04d4d4d766126451,413d070038650570d01560cdc2473f93dbaa8f17,1993,8,27,USA,220,72,R,R,5/24/2017,8/27/1993,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4528,4528,fce5b0d7bb7b7bf983f18c1cab18d5e96f6ff024,09b2deb0375977fb6c583f9d1e2981066267e4c0,1988,6,30,USA,225,77,R,R,4/12/2014,6/30/1988,2022,8,0,17,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,,0,,,,,,0.3529411764705882,0.0588235294117647,0.0588235294117647,,0,,,,1,1,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.5294117647058824,0.0,6.0,2.235294117647059,,,,,,,1.0,15.0,2.0,5.0,1.8,p
4529,4529,cd008120919654d8408cbea3cf6b8908bf57dd02,8d05f40885d0adc3b46cd4acbdff6d1c53f85862,1996,5,30,USA,205,74,R,R,4/10/2021,5/30/1996,2022,1,125,0,0,0,0,0,470,69,697,0,0,0,31,0,0,0,50,0,5,0,1,0,0,0,22,0,2,0,6,0,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,28,0,34,0,3,0,32,120,0.2666666666666666,50,0.4166666666666667,0.312,0.7286666666666667,0.32392,0.2333333333333333,,,,0.15,10,15.416666666666666,3.870967741935484,24.0,3,0,,,,,,,,18.0,123.0,0.2233658536585366,4.0,0.252,0.967479674796748,0.0,,0.0,0.0,0.0,ss
4530,4530,3103eeddc91e18c223c7ef4d3c12f29cd6e5bdd8,fb16102e023b6a786cdd78328ad3b57ce803abaa,1992,11,28,USA,215,70,R,R,6/15/2018,11/28/1992,2022,4,353,0,0,0,3369,0,0,0,0,0,0,0,62,0,0,0,174,0,15,0,5,0,1,0,59,0,2,0,12,0,5,0,0,0,11,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,76,0,112,0,22,0,83,337,0.2462908011869436,130,0.3857566765578635,0.28328611898017,0.6690427955380335,0.2953541076487251,0.2136498516320474,,,,0.1394658753709198,24,37.80415430267063,5.435483870967742,22.466666666666665,1,0,,,,,,,,47.0,848.0,0.0709677419354838,,,,0.0,,0.0,0.0,0.0,c
4531,4531,dafbc6b4622ecdd1d08fb87666e6d5c5b63d815f,e5ee71efec6932b8e2104486ac93a9fd9b038cd5,1991,10,1,USA,235,77,R,R,4/17/2018,10/1/1991,2022,4,0,249,0,249,0,0,0,0,0,0,0,0,0,67,0,0,0,84,0,22,0,4,0,0,0,46,0,4,0,11,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,24,0,81,0,12,0,0,,0,,,,,,0.2690763052208835,0.0883534136546184,0.0240963855421686,,0,,,,1,64,0.0240963855421686,0.3453815261044177,0.2570281124497992,0.3534136546184739,0.0481927710843373,3.0454545454545454,2.7791164658634537,,8.0,0.24725,,,,36.0,157.0,875.0,52.333333333333336,6.19108280254777,p
4532,4532,d52a743074d439c04c9d3226d352e93e8250c7a0,4cba543182ada73ebc1de418d01f189095576eae,1995,3,21,Aruba,221,68,R,R,7/29/2020,3/21/1995,2022,2,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,4,0.75,5,1.25,0.75,2.0,0.8575,0.75,,,,0.5,2,3.75,inf,inf,1,0,,,,,,,,3.0,6.0,,,,,0.0,,0.0,0.0,0.0,c
4533,4533,7fe97fbb484e94e5f2cc6de69848bc3f5c393922,4ef43769af1dd1e059368c88878ac8387fa198c4,1991,8,7,USA,235,74,R,R,7/8/2011,8/7/1991,2022,11,496,0,1,0,0,0,0,0,0,0,3942,0,139,0,0,0,153,0,46,0,7,0,1,0,54,0,6,0,28,0,6,0,0,0,40,0,2,0,4,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,134,0,75,0,27,0,124,449,0.2761692650334075,276,0.6146993318485523,0.3548387096774194,0.9695380415259716,0.4171774193548387,0.1870824053452116,,,,0.3385300668151447,70,104.4988864142539,3.2302158273381294,9.76086956521739,1,0,,,,,,,,82.0,412.0,0.4101286407766991,,,,0.0,,0.0,0.0,0.0,cf
4534,4534,391d44978d394a6214d4ee7bac7be93c28f0740a,50cf54de7905a50156e9fa9c22173a159d25212b,1986,1,16,USA,225,76,R,R,9/11/2010,1/16/1986,2022,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4535,4535,6f137dc6476b3dcd40fb2ad6fa57aad5e75661b4,bf877798c2d5f41886cae1a50b1bf30c9c47f5cb,1996,7,3,USA,200,75,B,R,4/20/2019,7/3/1996,2022,3,63,0,0,0,0,0,218,0,98,0,0,325,24,0,0,0,25,0,0,0,1,0,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,18,0,2,0,11,63,0.1746031746031746,14,0.2222222222222222,0.1746031746031746,0.3968253968253968,0.1730158730158729,0.1746031746031746,,,,0.0476190476190476,2,2.4444444444444446,2.625,inf,3,0,,,,,,,,2.0,55.0,0.2823636363636363,2.0,0.5640000000000001,0.9636363636363636,0.0,,0.0,0.0,0.0,rf
4536,4536,6d0a27712f982838ea4e2763d486818853630edd,ff9854c90b9979aa07c9aa8d0dd734460224708f,1997,1,17,USA,199,76,L,R,7/7/2018,1/17/1997,2022,4,607,0,0,0,0,0,0,0,0,0,0,5198,95,0,0,0,286,0,55,0,7,0,2,0,81,0,1,0,28,0,11,0,0,0,30,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,170,0,155,0,27,0,140,547,0.2559414990859232,260,0.4753199268738574,0.3228995057660626,0.7982194326399199,0.3475123558484349,0.2010968921389396,,,,0.2193784277879341,59,92.6873857404022,5.757894736842105,9.945454545454544,1,0,,,,,,,,109.0,538.0,0.3683445065176908,,,,0.0,,0.0,0.0,0.0,rf
4537,4537,e2b6d6160dca3d79d0b1eed9ed52c3fedaf9ad44,4688438f4a27887e7a51adc649848bb828835616,1992,10,19,USA,230,75,R,R,9/9/2014,10/19/1992,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4538,4538,533c4563bd39ff83cedf28d0e9820ff2d302a7c9,c7241d0225709ecaf4a08b55a6f4f4f726d51129,1994,11,30,USA,205,74,L,L,4/22/2022,11/30/1994,2022,0,0,29,0,29,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,5,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,8,0,3,0,0,,0,,,,,,0.0689655172413793,0.1724137931034483,0.0344827586206896,,0,,,,1,8,0.0344827586206896,0.4482758620689655,0.2758620689655172,0.4482758620689655,0.1034482758620689,0.4,6.586206896551724,,1.0,0.22,,,,3.0,16.0,85.0,5.333333333333333,5.0625,p
4539,4539,15430abf08c2b94458cb322b089b872f9f2f7624,08b4695d4501d2b6ef84622fa527f006d78b2e96,1984,10,10,USA,205,75,R,R,8/30/2006,10/10/1984,2022,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4540,4540,561032e5f44b2d53d2620fc2cc67458b53c5c2bc,1448e709b4f7c7d43ccd88e0e7bd816089003701,1992,9,18,USA,210,75,R,R,9/14/2018,9/18/1992,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4541,4541,a5e5801de661434fb32883e9b38f93798d1a1770,9ba6eb5fe97e0099de7b2b8e172ad7fbca7eb973,1991,5,21,USA,215,77,R,R,7/30/2011,5/21/1991,2022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4542,4542,35356970180d7c585b23f342d80e3231418a86ce,a932aa5f79cd1a72e9e0932b07966a63fdd1215b,1984,11,23,USA,202,71,R,R,9/8/2009,11/23/1984,2022,13,531,0,0,0,0,0,0,2307,0,0,0,0,89,0,0,0,220,0,49,0,10,0,7,0,81,0,6,0,36,0,13,0,0,0,13,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,129,0,127,0,23,0,130,475,0.2736842105263158,205,0.431578947368421,0.3483992467043315,0.7799781940727526,0.3450847457627118,0.2463157894736842,,,,0.1578947368421052,49,77.25263157894737,5.337078651685394,9.693877551020408,1,0,,,,,,,,83.0,188.0,0.1712459893048128,5.0,0.229,0.973404255319149,0.0,,0.0,0.0,0.0,3b
4543,4543,deb7b468a91c97b3c1b2c019c08913d7aed65774,81c28fc182ed700d51739b7442d2915205765aaa,1993,6,30,USA,185,74,R,R,8/21/2015,6/30/1993,2022,7,709,0,0,0,0,0,0,0,5592,0,0,0,131,0,0,0,294,0,44,0,16,0,6,0,130,0,3,0,39,0,9,0,0,0,21,0,3,0,1,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,138,0,229,0,30,0,194,657,0.2952815829528158,304,0.4627092846270928,0.3399153737658674,0.8026246583929603,0.3502538787023977,0.2633181126331811,,,,0.167427701674277,64,110.1248097412481,5.015267175572519,14.931818181818182,1,0,,,,,,,,104.0,475.0,0.2245106382978723,9.0,0.2874444444444444,0.9810526315789474,0.0,,0.0,0.0,0.0,ss
4544,4544,7eac8963d63f1d89b21fde89c94e2893ebcacafa,fda500f57c4a9548d9dfd4665e9b795a8416e2d4,1996,12,27,USA,185,72,R,R,9/5/2021,12/27/1996,2022,1,0,14,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,7,0,0,0,0,,0,,,,,,0.1428571428571428,0.0714285714285714,0.0,,0,,,,1,2,0.0,0.2142857142857142,0.1428571428571428,0.6428571428571429,0.0,2.0,4.071428571428571,,,,,,,0.0,11.0,15.0,3.6666666666666665,0.0,p
4545,4545,3ffca17a704b2bdd7b912cacb3c528f5a627fbad,9cb89da63020121e68c5b3cc121772239b9bce10,1998,1,9,D.R.,155,72,R,R,4/30/2021,1/9/1998,2022,1,0,73,0,73,0,0,0,0,0,0,0,0,0,13,0,0,0,32,0,7,0,2,0,0,0,8,0,1,0,4,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0,23,0,3,0,0,,0,,,,,,0.1780821917808219,0.0958904109589041,0.0273972602739726,,0,,,,1,14,0.0273972602739726,0.2876712328767123,0.1917808219178082,0.4657534246575342,0.0547945205479452,1.8571428571428568,5.36986301369863,,2.0,0.1615,,,,11.0,49.0,192.0,16.333333333333332,6.061224489795919,p
4546,4546,14f3b08e329c80b70c7262bb219ee69dcf637106,5040511cbe985986497998f8fc4464909bb38746,1975,4,3,Japan,195,74,R,R,4/8/2009,4/3/1975,2022,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4547,4547,d5cf54877e0bb47a43423a8784bce1c944f6f424,92494f9bdd23cf1b80d3718072202e0417b8f4d8,1996,5,19,USA,210,75,R,R,7/22/2022,5/19/1996,2022,0,0,122,0,122,0,0,0,0,0,0,0,0,0,21,0,0,0,49,0,11,0,1,0,3,0,17,0,6,0,5,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,16,0,40,0,6,0,0,,0,,,,,,0.1721311475409836,0.0901639344262295,0.0245901639344262,,0,,,,1,25,0.0245901639344262,0.2950819672131147,0.2049180327868852,0.4098360655737705,0.0655737704918032,1.9090909090909087,3.295081967213114,,1.0,0.28,,,,16.0,74.0,367.0,24.666666666666668,5.837837837837838,p
4548,4548,d8238e9f91ffcc5a543bd448afee37023652dbf3,b17aa78c7b15716edaf1895534e19c2733cee312,1994,7,20,USA,225,74,R,R,6/25/2018,7/20/1994,2022,4,0,259,0,259,0,0,0,0,0,0,0,0,0,56,0,0,0,95,0,24,0,5,0,1,0,44,0,5,0,12,0,3,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,33,0,87,0,7,0,0,,0,,,,,,0.2162162162162162,0.0926640926640926,0.0038610038610038,,0,,,,1,57,0.0038610038610038,0.3127413127413127,0.22007722007722,0.3861003861003861,0.0501930501930501,2.333333333333333,3.370656370656371,,8.0,0.222625,,,,29.0,160.0,805.0,53.333333333333336,4.89375,p
4549,4549,fa139d0e0d97d8276733a78b6f934b26178864fe,c931b39fa03c09e1938d37188f9117624530c74f,1987,8,25,USA,215,73,R,R,8/2/2007,8/25/1987,2022,15,57,0,0,0,0,0,0,0,0,48,0,94,23,0,0,0,17,0,6,0,0,0,0,0,4,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,8,0,4,0,6,51,0.1176470588235294,10,0.196078431372549,0.2631578947368421,0.4592363261093911,0.2321052631578947,0.0980392156862745,,,,0.0784313725490196,2,2.3529411764705883,2.217391304347826,8.5,2,0,,,,,,,,4.0,16.0,0.39125,,,,0.0,,0.0,0.0,0.0,rf
4550,4550,0c049bc522425eab3482cc503f0c1f416be05b4f,941085e62065421276bf80dc1ed9bd96351b12ab,1991,9,12,D.R.,208,74,R,R,4/14/2015,9/12/1991,2022,7,0,433,0,433,0,0,0,0,0,0,0,0,0,62,0,0,0,175,0,43,0,12,0,6,0,80,0,1,0,17,0,12,0,0,0,11,0,3,0,4,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,67,0,164,0,15,0,0,,0,,,,,,0.1431870669745958,0.0993071593533487,0.0254041570438799,,0,,,,1,109,0.0254041570438799,0.3510392609699769,0.2517321016166282,0.4318706697459584,0.0554272517321016,1.441860465116279,11.826789838337184,,21.0,0.21305,1.0,0.36,0.9523809523809524,49.0,265.0,1003.0,88.33333333333333,4.99245283018868,p
4551,4551,9140a11a471fcc261260e2f2040410a6f7aaa175,e8dcc48644d36fedc5095cef1546883c85321959,1996,2,26,D.R.,195,72,B,R,9/1/2017,2/26/1996,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
4552,4552,041315d0596ffddb891dd84ae1bb692431921fe6,ffc74c32d2cd2d2bdce3abf4a62d76b65bc1d603,1997,6,3,Mexico,186,69,R,R,8/28/2018,6/3/1997,2022,4,472,0,2,0,0,0,1211,2093,839,0,0,0,97,0,0,0,187,0,50,0,7,0,5,0,63,0,11,0,17,0,9,0,0,0,16,0,0,0,5,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,106,0,114,0,24,0,97,417,0.2326139088729016,164,0.3932853717026379,0.3347457627118644,0.7280311344145023,0.3290254237288136,0.1942446043165467,,,,0.1606714628297362,34,57.81294964028777,4.298969072164948,8.34,3,0,,,,,,,,48.0,320.0,0.21666875,9.0,0.19,0.971875,0.0,,0.0,0.0,0.0,3b
4553,4553,a1639e7871881ef53f45c5a8c8e5a4d42dc73347,dc163d787d72395d48dff60066e05c8d229c984c,1994,6,3,Mexico,190,72,R,R,8/20/2020,6/3/1994,2022,2,445,0,0,0,0,0,634,3234,180,0,0,0,97,0,0,0,182,0,29,0,9,0,4,0,66,0,5,0,17,0,7,0,3,0,16,0,0,0,4,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,76,0,149,0,23,0,100,409,0.2444987775061124,167,0.4083129584352078,0.3011235955056179,0.7094365539408258,0.3127191011235955,0.2053789731051344,,,,0.1638141809290953,34,52.67237163814181,4.216494845360825,14.10344827586207,3,0,,,,,,,,52.0,312.0,0.1872765273311897,6.0,0.252,0.9807692307692308,0.0,,0.0,0.0,0.0,3b
4554,4554,a31ec46eb2c0f70981371bf166b15e9f4c94e364,3b06bd64caad57bb95a33d7d11f9fab81e2d2506,1995,5,1,Mexico,217,72,R,R,7/2/2019,5/1/1995,2022,3,0,683,0,683,0,0,0,0,0,0,0,0,0,134,0,0,0,324,0,38,0,5,0,6,0,91,0,7,0,33,0,8,0,0,0,29,0,1,0,2,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,155,0,184,0,40,0,0,,0,,,,,,0.1961932650073206,0.0556368960468521,0.0424597364568082,,0,,,,1,154,0.0424597364568082,0.281112737920937,0.2254758418740849,0.4816983894582723,0.0585651537335285,3.526315789473684,12.658857979502196,,18.0,0.2217647058823529,,,,69.0,472.0,1307.0,157.33333333333334,3.947033898305084,p
